participant_id,puzzle_id,window_start,expert_state,expert_action,expert_rule,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,population_label,population_confidence,disagreement_type,dominant_tension,disagreement_intensity,suggested_support,support_category,support_rationale,io_category,expert_category
9,Spoke Puzzle: Water Amount,1195.0125804,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.95,inactive,0.786,stalled,0.7,exploring,0.623,contradictory,scanning_but_passive,0.868,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,intervene
9,Spoke Puzzle: Water Amount,1200.004225,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.935,active,0.49,progressing,0.9,exploring,0.452,contradictory,scattered_but_progressing,0.917,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1205.0141272,STUCK,NONE,RULE_4_STUCK,searching,0.95,hesitant,0.65,progressing,0.9,exploring,0.566,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1210.0011736,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.893,active,0.488,progressing,0.9,exploring,0.429,contradictory,scattered_but_progressing,0.897,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1215.0154699,STUCK,NONE,RULE_4_STUCK,searching,0.799,inactive,0.546,stalled,0.7,exploring,0.678,contradictory,scanning_but_passive,0.673,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1220.011656,STUCK,NONE,RULE_4_STUCK,searching,0.826,inactive,0.544,stalled,0.7,exploring,0.705,contradictory,scanning_but_passive,0.685,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1225.0002885,STUCK,NONE,RULE_4_STUCK,searching,0.684,inactive,0.526,stalled,0.7,exploring,0.692,contradictory,pop_says_exploring_but_inactive,0.609,monitor,watch,No clear signal from agent negotiation.,watch,intervene
9,Spoke Puzzle: Water Amount,1230.0129602,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.383,inactive,0.56,stalled,0.7,exploring,0.585,contradictory,pop_says_exploring_but_inactive,0.573,monitor,watch,No clear signal from agent negotiation.,watch,intervene
9,Spoke Puzzle: Water Amount,1235.0060815,STUCK,NONE,RULE_4_STUCK,searching,0.829,inactive,0.535,stalled,0.7,exploring,0.725,contradictory,scanning_but_passive,0.682,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,intervene
9,Spoke Puzzle: Water Amount,1240.0010757,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.803,inactive,0.769,stalled,0.7,exploring,0.652,contradictory,scanning_but_passive,0.786,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,watch
9,Spoke Puzzle: Water Amount,1245.0007748,STUCK,NONE,RULE_4_STUCK,searching,0.939,hesitant,0.85,progressing,0.767,exploring,0.556,contradictory,scattered_but_progressing,0.853,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1250.0043775,STUCK,NONE,RULE_4_STUCK,searching,0.685,inactive,0.889,stalled,0.7,exploring,0.323,contradictory,scanning_but_passive,0.787,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1255.0096528,STUCK,NONE,RULE_4_STUCK,searching,0.95,inactive,0.852,stalled,0.7,exploring,0.523,contradictory,scanning_but_passive,0.901,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1260.0042481,STUCK,NONE,RULE_4_STUCK,searching,0.95,inactive,0.795,stalled,0.7,exploring,0.611,contradictory,scanning_but_passive,0.873,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,intervene
9,Spoke Puzzle: Water Amount,1265.0131961,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.95,hesitant,0.85,progressing,0.767,exploring,0.579,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1270.0124682,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.95,hesitant,0.488,progressing,0.9,exploring,0.64,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1275.0047507,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.819,hesitant,0.488,progressing,0.9,exploring,0.377,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1280.0121459,STUCK,NONE,RULE_4_STUCK,searching,0.815,hesitant,0.488,progressing,0.9,exploring,0.387,contradictory,scattered_but_progressing,0.857,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1285.0146491,SOLVING,NONE,RULE_6_STUCK_EXIT,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.635,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Spoke Puzzle: Water Amount,1290.0120415,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.617,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Spoke Puzzle: Water Amount,1295.0088074,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.617,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1300.0076438,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.618,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1305.0082365,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.95,inactive,0.884,stalled,0.7,exploring,0.36,contradictory,scanning_but_passive,0.917,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,intervene
9,Spoke Puzzle: Water Amount,1310.0107616,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.843,active,0.489,progressing,0.9,exploring,0.395,contradictory,scattered_but_progressing,0.871,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1315.0260428,STUCK,NONE,RULE_4_STUCK,searching,0.209,hesitant,0.85,progressing,0.767,disoriented,0.321,contradictory,scattered_but_progressing,0.488,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1320.0116026,STUCK,NONE,RULE_4_STUCK,searching,0.881,inactive,0.875,stalled,0.7,exploring,0.391,contradictory,scanning_but_passive,0.878,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1325.0059365,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.539,hesitant,0.85,progressing,0.767,exploring,0.273,contradictory,scattered_but_progressing,0.653,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1330.0117975,STUCK,NONE,RULE_4_STUCK,searching,0.845,active,0.489,progressing,0.9,exploring,0.386,contradictory,scattered_but_progressing,0.873,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1335.0146979,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.693,hesitant,0.488,progressing,0.9,exploring,0.332,contradictory,scattered_but_progressing,0.796,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1340.0187966,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.95,inactive,0.828,stalled,0.7,exploring,0.533,contradictory,scanning_but_passive,0.889,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1345.0127479,STUCK,NONE,RULE_4_STUCK,searching,0.95,inactive,0.851,stalled,0.7,exploring,0.484,contradictory,scanning_but_passive,0.9,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1350.0075545,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.418,hesitant,0.7,progressing,0.633,transitioning,0.549,constructive,focused_progress,0.475,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
9,Spoke Puzzle: Water Amount,1355.0225866,STUCK,NONE,RULE_4_STUCK,focused,0.5,hesitant,0.7,progressing,0.767,transitioning,0.51,constructive,focused_progress,0.367,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
9,Spoke Puzzle: Water Amount,1360.0173371,STUCK,NONE,RULE_4_STUCK,focused,0.22,inactive,0.7,stalled,0.7,transitioning,0.605,contradictory,focused_but_idle,0.46,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
9,Spoke Puzzle: Water Amount,1365.0106844,SOLVING,NONE,RULE_6_STUCK_EXIT,focused,0.161,active,0.822,progressing,0.525,actively_solving,1.0,constructive,pop_confirms_progress,0.238,wait,watch,No clear pattern but player is progressing.,watch,watch
9,Spoke Puzzle: Water Amount,1370.0061785,SOLVING,NONE,RULE_10_DEFAULT,searching,0.414,hesitant,0.375,progressing,0.633,transitioning,0.484,contradictory,scattered_but_progressing,0.523,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1375.0171595,SOLVING,NONE,RULE_10_DEFAULT,searching,0.426,hesitant,0.5,failing,0.6,actively_solving,1.0,unstructured,none,1.0,monitor,watch,No clear signal from agent negotiation.,watch,watch
9,Spoke Puzzle: Water Amount,1380.0130849,SOLVING,NONE,RULE_10_DEFAULT,searching,0.633,active,0.381,progressing,0.9,actively_solving,0.322,contradictory,scattered_but_progressing,0.766,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1385.0009756,SOLVING,NONE,RULE_10_DEFAULT,searching,0.695,inactive,0.586,stalled,0.7,exploring,0.305,contradictory,scanning_but_passive,0.64,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
9,Spoke Puzzle: Water Amount,1390.0034703,SOLVING,NONE,RULE_10_DEFAULT,searching,0.363,inactive,0.64,stalled,0.7,disoriented,0.309,contradictory,scanning_but_passive,0.502,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
9,Spoke Puzzle: Water Amount,1395.0173565,SOLVING,NONE,RULE_10_DEFAULT,searching,0.567,active,0.57,progressing,0.9,exploring,0.271,contradictory,scattered_but_progressing,0.734,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1400.0017235,SOLVING,NONE,RULE_9_SOLVING,focused,0.95,hesitant,0.337,progressing,0.9,cognitively_stuck,0.58,constructive,focused_progress,0.075,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
9,Spoke Puzzle: Water Amount,1405.0030565,SOLVING,NONE,RULE_9_SOLVING,focused,0.665,hesitant,0.65,progressing,0.633,cognitively_stuck,0.584,constructive,focused_progress,0.351,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
9,Spoke Puzzle: Water Amount,1410.0005093,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.743,stalled,0.7,cognitively_stuck,0.593,constructive,passive_and_stuck,0.278,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Spoke Puzzle: Water Amount,1415.0148328,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.753,stalled,0.7,cognitively_stuck,0.594,constructive,passive_and_stuck,0.274,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Spoke Puzzle: Water Amount,1420.0213273,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.765,stalled,0.7,cognitively_stuck,0.595,constructive,passive_and_stuck,0.268,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1425.0067177,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.765,stalled,0.7,cognitively_stuck,0.615,constructive,passive_and_stuck,0.268,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1430.0184974,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.794,stalled,0.7,cognitively_stuck,0.596,constructive,passive_and_stuck,0.253,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1435.0133453,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.6,inactive,0.754,stalled,0.7,cognitively_stuck,0.461,contradictory,focused_but_idle,0.677,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
9,Spoke Puzzle: Water Amount,1440.0059689,STUCK,NONE,RULE_4_STUCK,searching,0.95,hesitant,0.85,progressing,0.767,exploring,0.518,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1445.0127329,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.95,hesitant,0.488,progressing,0.9,exploring,0.474,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1450.0009113,STUCK,NONE,RULE_4_STUCK,searching,0.834,hesitant,0.488,progressing,0.9,exploring,0.363,contradictory,scattered_but_progressing,0.867,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1455.0134849,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.95,hesitant,0.488,progressing,0.9,exploring,0.433,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1460.016775,STUCK,NONE,RULE_4_STUCK,searching,0.885,hesitant,0.85,progressing,0.767,exploring,0.401,contradictory,scattered_but_progressing,0.826,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1465.0023682,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.741,hesitant,0.85,progressing,0.767,exploring,0.313,contradictory,scattered_but_progressing,0.754,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1470.0077305,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,focused,0.5,inactive,0.905,stalled,0.7,disoriented,0.306,contradictory,focused_but_idle,0.703,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
9,Spoke Puzzle: Water Amount,1475.0095231,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.474,hesitant,0.85,progressing,0.633,actively_solving,0.332,contradictory,scattered_but_progressing,0.553,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1480.0054188,STUCK,NONE,RULE_4_STUCK,focused,0.42,hesitant,0.7,progressing,0.767,transitioning,0.492,constructive,focused_progress,0.406,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
9,Spoke Puzzle: Water Amount,1485.0080555,STUCK,NONE,RULE_4_STUCK,focused,0.192,inactive,0.648,stalled,0.7,transitioning,0.622,contradictory,focused_but_idle,0.42,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,intervene
9,Spoke Puzzle: Water Amount,1490.0124264,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.406,hesitant,0.85,progressing,0.633,actively_solving,0.329,contradictory,scattered_but_progressing,0.52,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1495.0122607,SOLVING,NONE,RULE_10_DEFAULT,focused,0.387,hesitant,0.488,progressing,0.9,disoriented,0.324,constructive,focused_progress,0.357,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
9,Spoke Puzzle: Water Amount,1500.0073268,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,active,0.587,progressing,0.9,exploring,0.464,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1505.0029647,SOLVING,NONE,RULE_10_DEFAULT,locked,0.606,inactive,0.665,stalled,0.7,cognitively_stuck,0.59,constructive,passive_and_stuck,0.318,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Spoke Puzzle: Water Amount,1510.0171482,SOLVING,NONE,RULE_10_DEFAULT,searching,0.173,hesitant,0.5,progressing,0.633,transitioning,0.403,contradictory,scattered_but_progressing,0.403,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1515.0119045,SOLVING,NONE,RULE_10_DEFAULT,focused,0.427,hesitant,0.337,progressing,0.9,actively_solving,0.325,constructive,focused_progress,0.337,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
9,Spoke Puzzle: Water Amount,1520.0072733,SOLVING,NONE,RULE_10_DEFAULT,searching,0.415,inactive,0.648,stalled,0.7,disoriented,0.305,contradictory,scanning_but_passive,0.531,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
9,Spoke Puzzle: Water Amount,1525.0099258,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,hesitant,0.65,progressing,0.767,exploring,0.531,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Spoke Puzzle: Water Amount,1530.0091089,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,inactive,0.391,stalled,0.7,exploring,0.519,contradictory,scanning_but_passive,0.67,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
9,Spoke Puzzle: Water Amount,1535.0046086,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.748,stalled,0.7,cognitively_stuck,0.594,constructive,passive_and_stuck,0.276,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Spoke Puzzle: Water Amount,1540.0224585,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.75,stalled,0.7,cognitively_stuck,0.6,constructive,passive_and_stuck,0.275,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1545.0101803,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.552,stalled,0.7,cognitively_stuck,0.613,constructive,pop_confirms_impasse,0.361,monitor,watch,No clear signal from agent negotiation.,watch,watch
9,Spoke Puzzle: Water Amount,1550.0014552,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.786,stalled,0.7,cognitively_stuck,0.596,constructive,passive_and_stuck,0.257,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1555.0036654,EXPLORE,PROMPT,RULE_3_NO_ENTRY,locked,0.665,inactive,0.801,stalled,0.7,cognitively_stuck,0.596,constructive,passive_and_stuck,0.25,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,intervene
9,Spoke Puzzle: Water Amount,1560.0023605,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.815,stalled,0.7,cognitively_stuck,0.597,constructive,passive_and_stuck,0.243,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1565.0019717,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.829,stalled,0.7,cognitively_stuck,0.598,constructive,passive_and_stuck,0.236,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1570.0033641,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.875,inactive,0.538,stalled,0.7,exploring,0.385,contradictory,scanning_but_passive,0.707,gentle_probe,probe,"Attention says searching, Action says inactive — persistent. Probe to distinguish exploration from disorientation.",probe,watch
9,Spoke Puzzle: Water Amount,1575.0014562,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.576,inactive,0.81,stalled,0.7,cognitively_stuck,0.598,constructive,passive_and_stuck,0.245,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1580.0090016,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.868,stalled,0.7,cognitively_stuck,0.6,constructive,passive_and_stuck,0.216,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1585.0033015,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.883,stalled,0.7,cognitively_stuck,0.601,constructive,passive_and_stuck,0.209,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1590.00097,EXPLORE,PROMPT,RULE_3_NO_ENTRY,locked,0.665,inactive,0.899,stalled,0.7,cognitively_stuck,0.601,constructive,passive_and_stuck,0.201,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,intervene
9,Spoke Puzzle: Water Amount,1595.0123266,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.661,inactive,0.898,stalled,0.7,cognitively_stuck,0.619,constructive,passive_and_stuck,0.201,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Spoke Puzzle: Water Amount,1600.006649,STUCK,NONE,RULE_4_STUCK,searching,0.765,hesitant,0.488,progressing,0.9,exploring,0.357,contradictory,scattered_but_progressing,0.833,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
9,Spoke Puzzle: Water Amount,1605.0144331,STUCK,NONE,RULE_4_STUCK,searching,0.424,inactive,0.887,stalled,0.7,disoriented,0.319,contradictory,scanning_but_passive,0.655,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
9,Spoke Puzzle: Water Amount,1610.0100299,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.623,hesitant,0.7,progressing,0.633,transitioning,0.357,contradictory,scattered_but_progressing,0.628,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1615.0029821,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,inactive,0.583,stalled,0.7,exploring,0.468,contradictory,scanning_but_passive,0.766,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
9,Transition,1620.0140285,SOLVING,NONE,RULE_10_DEFAULT,searching,0.693,active,0.639,progressing,0.9,exploring,0.37,contradictory,scattered_but_progressing,0.796,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1625.0093382,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.719,stalled,0.7,cognitively_stuck,0.603,constructive,passive_and_stuck,0.29,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Transition,1630.0085405,SOLVING,NONE,RULE_10_DEFAULT,locked,0.665,inactive,0.694,stalled,0.7,cognitively_stuck,0.603,constructive,passive_and_stuck,0.303,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
9,Transition,1635.0138493,SOLVING,NONE,RULE_10_DEFAULT,locked,0.654,inactive,0.644,stalled,0.7,cognitively_stuck,0.48,constructive,passive_and_stuck,0.328,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (looping),intervene,watch
9,Transition,1640.001653,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.665,active,0.4,progressing,0.633,transitioning,0.836,constructive,focused_progress,0.351,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
9,Transition,1645.0004549,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.74,hesitant,0.375,stalled,0.7,transitioning,0.808,unstructured,none,1.0,monitor,watch,No clear signal from agent negotiation.,watch,watch
9,Transition,1650.0111651,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.7,progressing,0.633,transitioning,0.384,contradictory,scattered_but_progressing,0.791,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1655.0008712,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.488,progressing,0.9,exploring,0.643,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1660.0088413,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.85,progressing,0.767,exploring,0.482,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1665.0129319,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,inactive,0.533,stalled,0.7,exploring,0.503,contradictory,scanning_but_passive,0.742,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
9,Transition,1670.0136961,EXPLORE,PROMPT,RULE_3_NO_ENTRY,locked,0.665,inactive,0.851,stalled,0.7,cognitively_stuck,0.599,constructive,passive_and_stuck,0.225,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,intervene
9,Transition,1675.0088946,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.398,inactive,0.795,stalled,0.7,cognitively_stuck,0.405,contradictory,focused_but_idle,0.597,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
9,Transition,1680.0091475,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.83,hesitant,0.7,progressing,0.767,exploring,0.297,contradictory,scattered_but_progressing,0.798,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1685.0161705,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.441,hesitant,0.7,progressing,0.633,transitioning,0.371,contradictory,scattered_but_progressing,0.537,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
9,Transition,1690.0190877,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.478,inactive,0.61,stalled,0.7,transitioning,0.584,contradictory,focused_but_idle,0.544,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
9,Transition,1695.01258,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.357,active,0.442,progressing,0.9,actively_solving,0.412,constructive,pop_confirms_progress,0.344,wait,watch,No clear pattern but player is progressing.,watch,watch
